Id,GroupId,NpcInfoId,NPCTalk,TeamId,IsStatic,Visible,InitialSpawning,Period,Despawn,Repeatable,Count,MaxConcurrentCount,Radius,MoveRadius,PosX,PosY,PosZ,RotateY,MovePath,MapMark
791010,1008,35,,1,1,1,1,0,0,0,1,1,1,0,4904,1770,300,0,,1
791011,1008,36,,1,1,1,1,0,0,0,1,1,1,0,6280,-1370,300,0,,1
791012,1008,36,,1,1,1,1,0,0,0,1,1,1,0,6280,-490,300,0,,1
791013,1008,19,,10,1,1,1,0,0,0,1,1,1,0,2212,-865,90,0,,1
791014,1009,37,,2,1,1,1,0,0,0,1,1,1,0,-470,-3555,300,0,,1
791015,1009,37,,2,1,1,1,0,0,0,1,1,1,0,-470,-2905,300,0,,1
791016,1009,38,,2,1,1,1,0,0,0,1,1,1,0,-470,1085,300,0,,1
791017,1009,38,,2,1,1,1,0,0,0,1,1,1,0,-470,1770,300,0,,1
791018,1009,39,,2,1,1,1,0,0,0,1,1,1,0,-1885,-1370,300,0,,1
791019,1009,39,,2,1,1,1,0,0,0,1,1,1,0,-1885,-490,300,0,,1
791020,1009,40,,1,1,1,1,0,0,0,1,1,1,0,4854,-3555,300,0,,1
791021,1009,40,,1,1,1,1,0,0,0,1,1,1,0,4854,-2905,300,0,,1
791022,1009,41,,1,1,1,1,0,0,0,1,1,1,0,4854,1085,300,0,,1
791023,1009,41,,1,1,1,1,0,0,0,1,1,1,0,4854,1770,300,0,,1
791024,1009,42,,1,1,1,1,0,0,0,1,1,1,0,6280,-1370,300,0,,1
791025,1009,42,,1,1,1,1,0,0,0,1,1,1,0,6280,-490,300,0,,1
791026,1009,20,,10,1,1,1,0,0,0,1,1,1,0,2212,-865,90,0,,1
791027,1009,43,,10,1,1,1,0,0,0,1,1,1,0,-2454,1568,100,0,,0
791028,1009,44,,10,1,1,1,0,0,0,1,1,1,0,6847,-3389,100,0,,0
791029,1009,45,,10,1,1,1,0,0,0,1,1,1,0,495,-865,295,0,,0
791030,1009,46,,10,1,1,1,0,0,0,1,1,1,0,4035,-865,295,0,,0
800001,13000,301,,1,1,1,0,0,0,0,0,0,1,150,0,0,0,0,,1
800002,13000,301,,1,1,1,0,0,0,0,0,0,1,150,0,0,0,0,,1
800003,13000,302,,1,1,1,0,0,0,0,0,0,1,150,0,0,0,0,,1
800004,13000,302,,1,1,1,0,0,0,0,0,0,1,150,0,0,0,0,,1
800005,13000,303,,1,1,1,0,0,0,0,0,0,1,150,0,0,0,0,,1
800006,13001,305,,1,1,1,1,0,0,1,1,1,1,300,5000,-3000,100,0,"{""delay"":0,""moveType"":""Walk"",""x"":5000,""y"":-3000},{""delay"":10,""moveType"":""Walk"",""x"":3821.04,""y"":-3414.2},{""delay"":10,""moveType"":""Walk"",""x"":2601.08,""y"":-3104.2},{""delay"":10,""moveType"":""Walk"",""x"":2051.12,""y"":-1979.21},{""delay"":10,""moveType"":""Walk"",""x"":2311.13,""y"":-924.221},{""delay"":10,""moveType"":""Walk"",""x"":3511.15,""y"":-234.239},{""delay"":10,""moveType"":""Walk"",""x"":4896.15,""y"":-709.269},{""delay"":10,""moveType"":""Walk"",""x"":5106.15,""y"":-1904.27},{""delay"":10,""moveType"":""Walk"",""x"":5000,""y"":-3000}",1
700087,1005,3000,,1,1,1,1,40,0,1,1,1,1,100,-4054,-3997,50,0,,1
700144,1006,3058,,1,1,1,1,40,0,1,1,1,1,100,-4054,-3997,50,0,,1
6000250,60001,60014,,10,1,1,0,3,0,0,1,1,1,0,-830,-173,101,0,"{""delay"":0, ""moveType"":""Run"",""x"":-830,""y"":-173},{""delay"":0, ""moveType"":""Run"",""x"":1870,""y"":-173}",1
6000251,60012,60012,,10,1,1,0,3,0,0,1,1,1,0,-990,-247,101,0,"{""delay"":0, ""moveType"":""Run"",""x"":-990,""y"":-247},{""delay"":0, ""moveType"":""Run"",""x"":1710,""y"":-247}",1
6000252,60012,60021,,1,1,1,1,1,0,0,1,1,1,0,622,-112,101,-178,"{""delay"":0, ""moveType"":""Run"",""x"":622,""y"":-112},{""delay"":0, ""moveType"":""Run"",""x"":-2078,""y"":-112}",1
6000253,60012,60021,,1,1,1,1,1,0,0,1,1,1,0,622,175,101,-178,"{""delay"":0, ""moveType"":""Run"",""x"":622,""y"":175},{""delay"":0, ""moveType"":""Run"",""x"":-2078,""y"":175}",1
700020001,70002,60021,,1,1,1,1,2,0,1,1,1,1,0,-13212,1080,105,180,,1
700020002,70002,60021,,1,1,1,1,2,0,1,1,1,1,0,-13212,1346,105,180,,1
700020003,70002,60022,,1,1,1,1,2,0,1,1,1,1,0,-13095,1211,105,180,,1
700020004,70002,60012,,10,1,1,1,0,0,1,1,1,1,0,-14340,628,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-14340,""y"":628},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-13763.2,""y"":799.026},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-13195.7,""y"":1065.93},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-12874.4,""y"":946.731},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-12731.9,""y"":936.365}",1
700020005,70002,60012,,10,1,1,1,0,0,1,1,1,1,0,-14049,1962,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-14049,""y"":1962},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-13599.2,""y"":1524.07},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-13200.1,""y"":1301.22},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-12816.6,""y"":1474.83},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-12705.2,""y"":1474.83}",1
700030001,70003,60018,,10,1,1,1,1,0,0,1,1,1,0,-10054,-698,105,0,,1
700030002,70003,60018,,10,1,1,1,1,0,0,1,1,1,0,-10054,-425,105,0,,1
700040002,70001,60015,,10,1,1,1,1,0,0,1,1,1,0,-9062,-548,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-9062.8,""y"":-548.95},
{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-9554.95,""y"":-548.948},
{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-9091.27,""y"":-267.362},
{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-8385.87,""y"":-176.357},
{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-8383.02,""y"":-176.357},
{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-8064.5,""y"":-105.275},
{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-7500.24,""y"":-34.1741},
{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-7084.28,""y"":-34.1809}",1
700050001,70005,60023,,1,1,1,1,1,0,0,1,1,1,0,-10592,380,105,135,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-10592.9,""y"":380.594},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-11375.1,""y"":1075.55},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-12180.6,""y"":1229.93}",1
700050002,70005,60021,,1,1,1,1,1,0,0,1,1,1,0,-10590,141,105,135,,1
700050003,70005,60021,,1,1,1,1,1,0,0,1,1,1,0,-10354,378,105,135,,1
700050004,70005,60022,,1,1,1,1,1,0,0,1,1,1,0,-10467,21,105,135,,1
700050005,70005,60022,,1,1,1,1,1,0,0,1,1,1,0,-10233,259,105,135,,1
700060001,70006,60022,,1,1,1,1,1,0,0,1,1,0,0,-9680,-289,112,-100,,1
700060002,70006,60022,,1,1,1,1,1,0,0,1,1,0,0,-9654,-927,112,-100,,1
700060003,70006,60021,,1,1,1,1,1,0,0,1,1,0,0,-9325,-803,112,170,,1
700060004,70006,60023,,1,1,1,1,1,0,0,1,1,0,0,-9980,-817,112,164,,1
700060005,70006,60023,,1,1,1,1,1,0,0,1,1,0,0,-9455,-56,112,-100,,1
700060006,70006,60021,,1,1,1,1,1,0,0,1,1,0,0,-10195,-129,112,-129,,1
700060007,70006,60023,,1,1,1,1,1,0,0,1,1,0,0,-9365,-681,112,-129,,1
700060008,70006,60021,,1,1,1,1,1,0,0,1,1,0,0,-10081,-174,112,170,,1
700060009,70006,60012,,10,1,1,1,1,0,0,1,1,0,0,-10092,-787,112,-15,,1
700060010,70006,60013,,10,1,1,1,1,0,0,1,1,0,0,-9475,-169,112,79,,1
700060011,70006,60014,,10,1,1,1,1,0,0,1,1,0,0,-10269,-217,112,49,,1
700060012,70006,60012,,10,1,1,1,1,0,0,1,1,0,0,-9437,-771,112,49,,1
700070001,70007,60016,,10,1,1,1,1,0,0,1,1,1,0,-7634,-50,105,0,,1
700070002,70007,60014,,10,1,1,1,1,0,0,1,1,1,0,-7486,-203,105,0,,1
700070003,70007,60014,,10,1,1,1,1,0,0,1,1,1,0,-7483,99,105,0,,1
700080001,70008,60023,,1,1,1,1,1,0,0,1,1,1,0,-7452,-208,105,180,,1
700080002,70008,60021,,1,1,1,1,1,0,0,1,1,1,0,-7482,176,105,180,,1
700080003,70008,60022,,1,1,1,1,1,0,0,1,1,1,0,-7160,-377,105,180,,1
700080006,70008,60022,,1,1,1,1,1,0,0,1,1,1,0,-7118,83,105,180,,1
700090001,70009,60015,,10,1,1,1,1,0,0,1,1,1,0,-2777,-120,105,0,,1
700090002,70009,60016,,10,1,1,1,1,0,0,1,1,1,0,-2777,175,105,0,,1
700100002,70010,60012,,10,1,1,1,1,0,0,1,1,1,0,-3055,-415,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-3055.34,""y"":-415.413},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-2261.89,""y"":-398.076},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1871.82,""y"":-231.214},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1637.78,""y"":-211.711}",1
700100004,70010,60012,,10,1,1,1,1,0,0,1,1,1,0,-2939,414,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-2939.54,""y"":406.352},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-2208.21,""y"":376.339},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1776.51,""y"":229.112}",1
700100005,70010,60018,,10,1,1,1,1,0,0,1,1,1,0,-3173,-358,102,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-3173.93,""y"":-358.408},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1970.2,""y"":-358.408}",1
700100006,70010,60018,,10,1,1,1,1,0,0,1,1,1,0,-3235,-243,102,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-3235.57,""y"":-243.673},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-2043.62,""y"":-243.673}",1
700100007,70010,60018,,10,1,1,1,1,0,0,1,1,1,0,-3233,206,102,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-3233.31,""y"":206.409},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-2048.38,""y"":206.409}",1
700100008,70010,60018,,10,1,1,1,1,0,0,1,1,1,0,-3151,339,102,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-3151.34,""y"":339.706},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1975.92,""y"":339.706}",1
700110001,70011,60028,,1,1,1,1,1,0,0,1,1,1,0,-1611,17,105,90,,1
700120001,70012,60023,,1,1,1,1,1,0,0,1,1,1,0,-1251,-105,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1251.35,""y"":-105.688},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-2468.44,""y"":-105.688}",1
700120002,70012,60023,,1,1,1,1,1,0,0,1,1,1,0,-1251,112,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1251.35,""y"":112.755},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-2538.36,""y"":112.756}",1
700120003,70012,60021,,1,1,1,1,1,0,0,1,1,1,0,-1126,-223,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1126.31,""y"":-223.002},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-2643.53,""y"":-223.002}",1
700120004,70012,60021,,1,1,1,1,1,0,0,1,1,1,0,-1126,0,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1126.31,""y"":6.22925},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-2646.96,""y"":6.22956}",1
700120005,70012,60021,,1,1,1,1,1,0,0,1,1,1,0,-1126,223,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1126.31,""y"":223.325},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-2797.04,""y"":223.325}",1
700130001,70013,60023,,1,1,1,1,1,0,0,1,1,1,0,-549,-196,105,180,,1
700130002,70013,60023,,1,1,1,1,1,0,0,1,1,1,0,-549,178,105,180,,1
700130003,70013,60021,,1,1,1,1,1,0,0,1,1,1,0,-411,0,105,180,,1
700130006,70013,60022,,1,1,1,1,1,0,0,1,1,1,0,-288,-187,105,180,,1
700130007,70013,60022,,1,1,1,1,1,0,0,1,1,1,0,-288,180,105,180,,1
700140001,70014,60027,,1,1,1,1,1,0,0,1,1,1,0,1540,-4,105,180,,1
700150001,70015,60012,,10,1,1,1,1,0,1,1,1,1,0,-1367,-246,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1367.45,""y"":-246.77},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":976.236,""y"":-246.76},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":1434.42,""y"":-81.4677}",1
700150005,70015,60013,,10,1,1,1,1,0,1,1,1,1,0,-1576,-46,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1576.94,""y"":-46.9034},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":1409.65,""y"":-46.8942}",1
700150006,70015,60013,,10,1,1,1,1,0,1,1,1,1,0,-1576,78,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1576.94,""y"":78.2809},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":1420.14,""y"":78.29}",1
700160001,70016,60023,,1,1,1,1,1,0,0,1,1,1,0,87,-95,105,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":87,""y"":-95.8789},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-522.727,""y"":-95.8929},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1535.44,""y"":-95.8959},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1908.13,""y"":28.33}",1
700160003,70016,60023,,1,1,1,1,1,0,0,1,1,1,0,87,142,105,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":88.458,""y"":142.675},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-204.058,""y"":180.471},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1489.53,""y"":180.467},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1894.62,""y"":53.537}",1
700160008,70016,60022,,1,1,1,1,1,0,0,1,1,1,0,364,-178,105,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":364,""y"":-179.083},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1657.88,""y"":-179.101}",1
700160010,70016,60022,,1,1,1,1,1,0,0,1,1,1,0,364,227,105,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":364,""y"":228.406},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1647.39,""y"":228.388}",1
700170001,70017,60024,,1,1,1,1,1,0,0,1,1,1,0,803,-4,105,180,,1
700180001,70018,60022,,1,1,1,1,3,0,1,1,1,1,0,1105,-430,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":1105.9,""y"":-430.353},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":45.7834,""y"":-430.353},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-982.613,""y"":-140.368}",1
700180004,70018,60022,,1,1,1,1,3,0,1,1,1,1,0,1105,427,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":1105.9,""y"":427.515},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":51.6128,""y"":427.515},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-990.347,""y"":140.892}",1
700190001,70019,60014,,10,1,1,1,1,0,0,1,1,1,0,-1419,-128,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1419.46,""y"":-129.176},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":924.223,""y"":-129.166},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":1382.41,""y"":36.126}",0
700190002,70019,60013,,10,1,1,1,1,0,0,1,1,1,0,-1454,170,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1455.55,""y"":170.05},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":1531.04,""y"":170.059}",0
700200001,70020,60023,,1,1,1,1,1,0,0,1,1,1,0,310,21,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":313.001,""y"":21.299},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-299.333,""y"":21.2852},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1312.05,""y"":21.282},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1684.74,""y"":145.508}",0
700200002,70020,60021,,1,1,1,1,1,0,0,1,1,1,0,237,-207,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":240.547,""y"":-207.875},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-372.145,""y"":-207.889},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1384.86,""y"":-207.892},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1757.55,""y"":-83.6661}",0
700200003,70020,60021,,1,1,1,1,1,0,0,1,1,1,0,237,254,105,180,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":239.04,""y"":254.67},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-53.4762,""y"":292.466},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1338.95,""y"":292.462},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":-1744.04,""y"":165.532}",0
700210001,70021,60014,,10,1,1,1,1,0,1,1,1,1,0,-1230,-655,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1232.09,""y"":-656.239},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":600.53,""y"":-804.915},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":1356.83,""y"":-584.148},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":1545.14,""y"":-139.528}",0
700210002,70021,60012,,10,1,1,1,1,0,1,1,1,1,0,-1244,379,105,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":-1244.85,""y"":379.873},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":272.375,""y"":750.023},{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":1179.21,""y"":640.141},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":1547.95,""y"":99.1618}",0
700220001,70022,60023,,1,1,1,1,1,0,0,1,1,1,0,992,-391,213,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":992.36,""y"":-391.376},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":354.136,""y"":-391.376}",0
700220002,70022,60021,,1,1,1,1,1,0,0,1,1,1,0,1128,-483,213,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":1128.16,""y"":-483.372},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":468.006,""y"":-483.373}",0
700220003,70022,60021,,1,1,1,1,1,0,0,1,1,1,0,1128,-288,213,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":1128.16,""y"":-288.427},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":465.816,""y"":-288.427}",0
700220004,70022,60023,,1,1,1,1,1,0,0,1,1,1,0,992,292,213,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":992.36,""y"":292.029},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":354.136,""y"":292.029}",0
700220005,70022,60021,,1,1,1,1,1,0,0,1,1,1,0,1128,200,213,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":1128.16,""y"":200.033},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":468.006,""y"":200.033}",0
700220006,70022,60021,,1,1,1,1,1,0,0,1,1,1,0,1128,394,213,-179,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":1128.16,""y"":394.978},{""delay"":0,""moveType"":""Run"",""pause"":""true"",""x"":465.816,""y"":394.978}",0
700230001,70023,60012,,10,1,1,1,1,0,0,1,1,1,0,0,500,213,-179,,0
299981,299981,10001,,10,1,1,1,1,0,1,1,1,0,0,13207,41978,0,0,,0
299982,299982,10001,,10,1,1,1,1,0,1,1,1,0,0,6397,42129,0,0,,0
299983,299983,10001,,10,1,1,1,1,0,1,1,1,0,0,-58348,20148,0,0,,0
299984,299984,10001,,10,1,1,1,1,0,1,1,1,0,0,-5455,23062,0,0,,0
299985,299985,10001,,10,1,1,1,1,0,1,1,1,0,0,98362,70152,0,0,,0
299986,299986,10001,,10,1,1,1,1,0,1,1,1,0,0,80039,55568,0,0,,0
299987,299987,10001,,10,1,1,1,1,0,1,1,1,0,0,-47484,-3732,0,0,,0
299988,299988,10001,,10,1,1,1,1,0,1,1,1,0,0,25437,29789,0,0,,0
299989,299989,10001,,10,1,1,1,1,0,1,1,1,0,0,-22053,34586,0,0,,0
299990,299990,10001,,10,1,1,1,1,0,1,1,1,0,0,50029,37488,0,0,,0
299991,299991,10001,,10,1,1,1,1,0,1,1,1,0,0,-36882,-1691,0,0,,0
299992,299992,10001,,10,1,1,1,1,0,1,1,1,0,0,34483,27395,0,0,,0
299993,299993,10001,,10,1,1,1,1,0,1,1,1,0,0,-21102,18128,0,0,,0
299994,299994,10001,,10,1,1,1,1,0,1,1,1,0,0,-25260,23494,0,0,,0
299995,299995,10001,,10,1,1,1,1,0,1,1,1,0,0,-22802,36187,0,0,,0
299996,299996,10001,,10,1,1,1,1,0,1,1,1,0,0,6761,31693,0,0,,0
299997,299997,10001,,10,1,1,1,1,0,1,1,1,0,0,-21390,20772,0,0,,0
299998,299998,10001,,10,1,1,1,1,0,1,1,1,0,0,-12919,2270,0,0,,0
299999,299999,10001,,10,1,1,1,1,,1,1,1,,,16005,38865,,,,0
200030127,30001,39011,,1,1,1,1,120,0,1,1,1,50,150,5993,1220,181,92,,1
200030163,30001,39013,,1,1,1,1,300,0,0,1,1,0,0,6598,-4250,-193,189,,1
200030165,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,3861,-3993,-194,162,,1
200030166,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,3881,-3412,-194,-159,,1
200030168,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,4963,-2923,-194,56,,1
200030173,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,-68,-2427,-209,0,,1
200030181,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,-534,-2560,-209,0,,1
200030185,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,1418,-3361,-194,120,,1
200030186,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,1386,-4050,-194,35,,1
200030187,30001,39011,,1,1,1,1,120,0,1,1,1,0,0,5948,-3957,-194,167,,1
200030188,30001,39011,,1,1,1,1,120,0,1,1,1,0,0,5938,-4334,-194,167,,1
300010001,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,2393,466,-146,0,,1
300010002,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,3030,255,-126,0,,1
300010003,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,3690,175,-30,0,,1
300010004,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,4267,369,112,0,,1
300010005,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,-64,-495,-218,-83,,1
300010006,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,-304,-908,-218,-83,,1
300010007,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,-438,-1323,-218,-83,,1
300010008,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,-466,-1861,-218,99,,1
300010009,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,5817,-425,265,0,,1
300010010,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,5718,-1101,309,0,,1
300010011,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,5543,-1873,241,0,,1
300010012,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,5488,-2532,-43,0,,1
300010013,30001,39012,,1,1,1,1,120,0,1,1,1,0,0,1852,-3656,-72,0,,1
