Id,GroupId,NpcInfoId,NPCTalk,TeamId,IsStatic,Visible,InitialSpawning,Period,Despawn,Repeatable,Count,MaxConcurrentCount,Radius,MoveRadius,PosX,PosY,PosZ,RotateY,MovePath,MapMark
9000037,90402002,302103,,1,1,1,0,0,0,0,1,1,1,0,13494,11231,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14431,""y"":11912}",0
9000038,90402002,302104,,1,1,1,0,0,0,0,1,1,1,0,16730,10860,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15487,""y"":12118}",0
9000039,90402002,302102,,1,1,1,0,0,0,0,1,1,1,0,17120,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15353,""y"":11907}",0
9000040,90402002,302103,,1,1,1,0,0,0,0,1,1,1,0,17110,11250,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15680,""y"":11935}",0
9000041,90402002,302104,,1,1,1,0,0,0,0,1,1,1,0,13120,14430,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14308,""y"":13295}",0
9000042,90402002,302102,,1,1,1,0,0,0,0,1,1,1,0,13510,14040,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14132,""y"":13151}",0
9000043,90402002,302103,,1,1,1,0,0,0,0,1,1,1,0,13510,14810,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14434,""y"":13154}",0
9000044,90402003,302104,,1,1,1,0,0,0,0,1,1,1,0,13137,10837,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14315,""y"":12092}",0
9000045,90402003,302102,,1,1,1,0,0,0,0,1,1,1,0,13500,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14123,""y"":11897}",0
9000046,90402003,302103,,1,1,1,0,0,0,0,1,1,1,0,13494,11231,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15487,""y"":12118}",0
9000047,90402003,302102,,1,1,1,0,0,0,0,1,1,1,0,12734,11240,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14136,""y"":12180}",0
9000048,90402003,302104,,1,1,1,0,0,0,0,1,1,1,0,16730,10860,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15487,""y"":12118}",0
9000049,90402003,302102,,1,1,1,0,0,0,0,1,1,1,0,17120,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15353,""y"":11907}",0
9000050,90402003,302103,,1,1,1,0,0,0,0,1,1,1,0,17110,11250,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15680,""y"":11935}",0
9000051,90402003,302102,,1,1,1,0,0,0,0,1,1,1,0,16350,11250,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15383,""y"":12170}",0
9000052,90402003,302104,,1,1,1,0,0,0,0,1,1,1,0,13120,14430,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14308,""y"":13295}",0
9000053,90402003,302102,,1,1,1,0,0,0,0,1,1,1,0,13510,14040,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14132,""y"":13151}",0
9000054,90402003,302103,,1,1,1,0,0,0,0,1,1,1,0,13510,14810,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14434,""y"":13154}",0
9000055,90402003,302102,,1,1,1,0,0,0,0,1,1,1,0,12740,14820,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14146,""y"":13432}",0
9000056,90403001,302204,,1,1,1,0,0,0,0,1,1,1,0,13137,10837,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14315,""y"":12092}",0
9000057,90403001,302202,,1,1,1,0,0,0,0,1,1,1,0,13500,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14123,""y"":11897}",0
9000058,90403001,302203,,1,1,1,0,0,0,0,1,1,1,0,13494,11231,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14431,""y"":11912}",0
9000059,90403001,302204,,1,1,1,0,0,0,0,1,1,1,0,16730,10860,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15487,""y"":12118}",0
9000060,90403001,302202,,1,1,1,0,0,0,0,1,1,1,0,17120,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15353,""y"":11907}",0
9000061,90403001,302203,,1,1,1,0,0,0,0,1,1,1,0,17110,11250,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15680,""y"":11935}",0
9000062,90403001,302204,,1,1,1,0,0,0,0,1,1,1,0,13120,14430,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14308,""y"":13295}",0
9000063,90403001,302202,,1,1,1,0,0,0,0,1,1,1,0,13510,14040,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14132,""y"":13151}",0
9000064,90403001,302203,,1,1,1,0,0,0,0,1,1,1,0,13510,14810,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14434,""y"":13154}",0
9000065,90403002,302204,,1,1,1,0,0,0,0,1,1,1,0,13137,10837,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14315,""y"":12092}",0
9000066,90403002,302202,,1,1,1,0,0,0,0,1,1,1,0,13500,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14123,""y"":11897}",0
9000067,90403002,302203,,1,1,1,0,0,0,0,1,1,1,0,13494,11231,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14431,""y"":11912}",0
9000068,90403002,302202,,1,1,1,0,0,0,0,1,1,1,0,12734,11240,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14136,""y"":12180}",0
9000069,90403002,302204,,1,1,1,0,0,0,0,1,1,1,0,16730,10860,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15487,""y"":12118}",0
9000070,90403002,302202,,1,1,1,0,0,0,0,1,1,1,0,17120,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15353,""y"":11907}",0
9000071,90403002,302203,,1,1,1,0,0,0,0,1,1,1,0,17110,11250,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15680,""y"":11935}",0
9000072,90403002,302202,,1,1,1,0,0,0,0,1,1,1,0,16350,11250,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15383,""y"":12170}",0
9000073,90403002,302204,,1,1,1,0,0,0,0,1,1,1,0,16730,14430,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15494,""y"":13297}",0
9000074,90403002,302202,,1,1,1,0,0,0,0,1,1,1,0,17116,14015,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15396,""y"":13160}",0
9000075,90403002,302203,,1,1,1,0,0,0,0,1,1,1,0,17120,14810,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15653,""y"":13169}",0
9000076,90403002,302202,,1,1,1,0,0,0,0,1,1,1,0,16323,14803,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15386,""y"":13394}",0
9000077,90403002,302204,,1,1,1,0,0,0,0,1,1,1,0,13120,14430,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14308,""y"":13295}",0
9000078,90403002,302202,,1,1,1,0,0,0,0,1,1,1,0,13510,14040,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14132,""y"":13151}",0
9000079,90403002,302203,,1,1,1,0,0,0,0,1,1,1,0,13510,14810,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14434,""y"":13154}",0
9000080,90403002,302202,,1,1,1,0,0,0,0,1,1,1,0,12740,14820,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14146,""y"":13432}",0
9000081,90403003,302204,,1,1,1,0,0,0,0,1,1,1,0,13137,10837,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14315,""y"":12092}",0
9000082,90403003,302202,,1,1,1,0,0,0,0,1,1,1,0,13500,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14123,""y"":11897}",0
9000083,90403003,302203,,1,1,1,0,0,0,0,1,1,1,0,13494,11231,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14431,""y"":11912}",0
9000084,90403003,302202,,1,1,1,0,0,0,0,1,1,1,0,12734,11240,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14136,""y"":12180}",0
9000085,90403003,302203,,1,1,1,0,0,0,0,1,1,1,0,12747,10457,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14417,""y"":12184}",0
9000086,90403003,302204,,1,1,1,0,0,0,0,1,1,1,0,16730,10860,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15487,""y"":12118}",0
9000087,90403003,302202,,1,1,1,0,0,0,0,1,1,1,0,17120,10470,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15353,""y"":11907}",0
9000088,90403003,302203,,1,1,1,0,0,0,0,1,1,1,0,17110,11250,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15680,""y"":11935}",0
9000089,90403003,302202,,1,1,1,0,0,0,0,1,1,1,0,16350,11250,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15383,""y"":12170}",0
9000090,90403003,302203,,1,1,1,0,0,0,0,1,1,1,0,16340,10460,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15670,""y"":12192}",0
9000091,90403003,302204,,1,1,1,0,0,0,0,1,1,1,0,16730,14430,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15494,""y"":13297}",0
9000092,90403003,302202,,1,1,1,0,0,0,0,1,1,1,0,17116,14015,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15396,""y"":13160}",0
9000093,90403003,302203,,1,1,1,0,0,0,0,1,1,1,0,17120,14810,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15653,""y"":13169}",0
9000094,90403003,302202,,1,1,1,0,0,0,0,1,1,1,0,16323,14803,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15386,""y"":13394}",0
9000095,90403003,302203,,1,1,1,0,0,0,0,1,1,1,0,16326,14013,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":15644,""y"":13401}",0
9000096,90403003,302204,,1,1,1,0,0,0,0,1,1,1,0,13120,14430,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14308,""y"":13295}",0
9000097,90403003,302202,,1,1,1,0,0,0,0,1,1,1,0,13510,14040,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14132,""y"":13151}",0
9000098,90403003,302203,,1,1,1,0,0,0,0,1,1,1,0,13510,14810,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14434,""y"":13154}",0
9000099,90403003,302202,,1,1,1,0,0,0,0,1,1,1,0,12740,14820,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14146,""y"":13432}",0
9000100,90403003,302203,,1,1,1,0,0,0,0,1,1,1,0,12730,14050,0,0,"{""delay"":0,""moveType"":""Run"",""pause"":0,""x"":14439,""y"":13432}",0
9000101,90304001,300303,,1,1,1,0,10,120,0,1,1,1,0,-2850,5750,0,0,,0
9000102,90304001,300303,,1,1,1,0,20,120,0,1,1,1,0,-2850,5750,0,0,,0
9000103,90304001,300303,,1,1,1,0,30,120,0,1,1,1,0,-2850,5750,0,0,,0
9000104,90304001,300303,,1,1,1,0,40,120,0,1,1,1,0,-2850,5750,0,0,,0
9000105,90304001,300303,,1,1,1,0,10,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000106,90304001,300303,,1,1,1,0,20,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000107,90304001,300303,,1,1,1,0,30,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000108,90304001,300303,,1,1,1,0,40,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000109,90304001,300303,,1,1,1,0,10,120,0,1,1,1,0,-1800,6150,0,0,,0
9000110,90304001,300303,,1,1,1,0,20,120,0,1,1,1,0,-1800,6150,0,0,,0
9000111,90304001,300303,,1,1,1,0,30,120,0,1,1,1,0,-1800,6150,0,0,,0
9000112,90304001,300303,,1,1,1,0,40,120,0,1,1,1,0,-1800,6150,0,0,,0
9000113,90304001,300303,,1,1,1,0,10,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000114,90304001,300303,,1,1,1,0,20,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000115,90304001,300303,,1,1,1,0,30,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000116,90304001,300303,,1,1,1,0,40,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000117,90304001,300303,,1,1,1,0,10,120,0,1,1,1,0,-2850,5750,0,0,,0
9000118,90304001,300303,,1,1,1,0,20,120,0,1,1,1,0,-2850,5750,0,0,,0
9000119,90304001,300303,,1,1,1,0,30,120,0,1,1,1,0,-2850,5750,0,0,,0
9000120,90304001,300303,,1,1,1,0,40,120,0,1,1,1,0,-2850,5750,0,0,,0
9000121,90304001,300303,,1,1,1,0,10,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000122,90304001,300303,,1,1,1,0,20,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000123,90304001,300303,,1,1,1,0,30,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000124,90304001,300303,,1,1,1,0,40,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000125,90304001,300303,,1,1,1,0,10,120,0,1,1,1,0,-1800,6150,0,0,,0
9000126,90304001,300303,,1,1,1,0,20,120,0,1,1,1,0,-1800,6150,0,0,,0
9000127,90304001,300303,,1,1,1,0,30,120,0,1,1,1,0,-1800,6150,0,0,,0
9000128,90304001,300303,,1,1,1,0,40,120,0,1,1,1,0,-1800,6150,0,0,,0
9000129,90304001,300303,,1,1,1,0,10,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000130,90304001,300303,,1,1,1,0,20,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000131,90304001,300303,,1,1,1,0,30,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000132,90304001,300303,,1,1,1,0,40,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000133,90304002,300303,,1,1,1,0,10,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000134,90304002,300303,,1,1,1,0,20,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000135,90304002,300303,,1,1,1,0,30,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000136,90304002,300303,,1,1,1,0,40,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000137,90304002,300304,,1,1,1,0,10,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000138,90304002,300304,,1,1,1,0,20,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000139,90304002,300304,,1,1,1,0,30,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000140,90304002,300304,,1,1,1,0,40,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000141,90304002,300303,,1,1,1,0,10,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000142,90304002,300303,,1,1,1,0,20,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000143,90304002,300303,,1,1,1,0,30,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000144,90304002,300303,,1,1,1,0,40,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000145,90304002,300304,,1,1,1,0,10,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000146,90304002,300304,,1,1,1,0,20,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000147,90304002,300304,,1,1,1,0,30,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000148,90304002,300304,,1,1,1,0,40,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000149,90304002,300303,,1,1,1,0,10,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000150,90304002,300303,,1,1,1,0,20,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000151,90304002,300303,,1,1,1,0,30,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000152,90304002,300303,,1,1,1,0,40,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000153,90304002,300304,,1,1,1,0,10,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000154,90304002,300304,,1,1,1,0,20,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000155,90304002,300304,,1,1,1,0,30,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000156,90304002,300304,,1,1,1,0,40,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000157,90304002,300303,,1,1,1,0,10,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000158,90304002,300303,,1,1,1,0,20,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000159,90304002,300303,,1,1,1,0,30,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000160,90304002,300303,,1,1,1,0,40,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000161,90304002,300304,,1,1,1,0,10,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000162,90304002,300304,,1,1,1,0,20,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000163,90304002,300304,,1,1,1,0,30,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000164,90304002,300304,,1,1,1,0,40,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000165,90304003,300304,,1,1,1,0,10,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000166,90304003,300304,,1,1,1,0,20,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000167,90304003,300304,,1,1,1,0,30,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000168,90304003,300304,,1,1,1,0,40,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000169,90304003,300303,,1,1,1,0,10,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000170,90304003,300303,,1,1,1,0,20,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000171,90304003,300303,,1,1,1,0,30,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000172,90304003,300303,,1,1,1,0,40,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000173,90304003,300304,,1,1,1,0,10,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000174,90304003,300304,,1,1,1,0,20,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000175,90304003,300304,,1,1,1,0,30,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000176,90304003,300304,,1,1,1,0,40,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000177,90304003,300303,,1,1,1,0,10,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000178,90304003,300303,,1,1,1,0,20,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000179,90304003,300303,,1,1,1,0,30,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000180,90304003,300303,,1,1,1,0,40,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000181,90304003,300304,,1,1,1,0,10,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000182,90304003,300304,,1,1,1,0,20,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000183,90304003,300304,,1,1,1,0,30,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000184,90304003,300304,,1,1,1,0,40,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000185,90304003,300303,,1,1,1,0,10,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000186,90304003,300303,,1,1,1,0,20,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000187,90304003,300303,,1,1,1,0,30,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000188,90304003,300303,,1,1,1,0,40,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000189,90304003,300304,,1,1,1,0,10,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000190,90304003,300304,,1,1,1,0,20,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000191,90304003,300304,,1,1,1,0,30,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000192,90304003,300304,,1,1,1,0,40,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000193,90304003,300303,,1,1,1,0,10,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000194,90304003,300303,,1,1,1,0,20,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000195,90304003,300303,,1,1,1,0,30,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000196,90304003,300303,,1,1,1,0,40,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000197,90304004,300304,,1,1,1,0,10,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000198,90304004,300304,,1,1,1,0,20,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000199,90304004,300304,,1,1,1,0,30,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000200,90304004,300304,,1,1,1,0,40,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000201,90304004,300303,,1,1,1,0,10,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000202,90304004,300303,,1,1,1,0,20,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000203,90304004,300303,,1,1,1,0,30,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000204,90304004,300303,,1,1,1,0,40,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000205,90304004,300304,,1,1,1,0,10,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000206,90304004,300304,,1,1,1,0,20,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000207,90304004,300304,,1,1,1,0,30,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000208,90304004,300304,,1,1,1,0,40,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000209,90304004,300303,,1,1,1,0,10,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000210,90304004,300303,,1,1,1,0,20,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000211,90304004,300303,,1,1,1,0,30,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000212,90304004,300303,,1,1,1,0,40,120,0,1,1,1,0,-3100,-6450,0,0,,0
9000213,90304004,300304,,1,1,1,0,10,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000214,90304004,300304,,1,1,1,0,20,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000215,90304004,300304,,1,1,1,0,30,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000216,90304004,300304,,1,1,1,0,40,120,0,1,1,1,0,-2850,-5750,0,0,,0
9000217,90304004,300303,,1,1,1,0,10,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000218,90304004,300303,,1,1,1,0,20,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000219,90304004,300303,,1,1,1,0,30,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000220,90304004,300303,,1,1,1,0,40,120,0,1,1,1,0,-2450,-6350,0,0,,0
9000221,90304004,300304,,1,1,1,0,10,120,0,1,1,1,0,-1800,-6150,0,0,,0
9000222,90304004,300304,,1,1,1,0,20,120,0,1,1,1,0,-1800,-6150,0,0,,0
